pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,fit1,fit2,fit3,predicted_label
370.3077213994373,400.0852367929648,435.28952984096793,168.13041758132425,349.6380950640402,256.5289116191153,270.71559253388506,3.0,8322.487716135609,1184218.468386808,3829963.3524287934,24
384.89726411793214,279.6891407314571,359.34203707003104,326.227282771256,267.78840109933697,367.81610261435605,336.96982276093394,4.0,8031.004860396484,1262217.3657833242,4149639.700697501,17
321.47335480776354,311.169007172344,296.27725183934257,422.9128834282486,155.4318079752194,465.1049424561162,122.1819423591824,8.0,5029.795817858554,1254272.66856485,4634339.062029875,7
153.79597521621872,207.158343075111,408.99676874278543,493.20778128252914,369.3845468688933,396.0191314703421,135.42252847860885,7.0,6603.424537056327,1510254.1016762475,5033037.359705568,8
199.4237975889942,298.0965972132968,341.756476082774,122.35380314318829,286.80883730429,411.04700524836034,104.67252150721572,4.0,5431.017584421601,1387333.5246301997,3733098.8086322914,14
104.7385943623726,478.44515501306256,376.6656966558464,133.89258143866493,447.2773284812983,105.19815661244914,440.2424098022925,2.0,9308.168453182872,916914.9717288918,6035606.521576583,21
416.8054155737614,264.9703037267981,179.78544793044398,303.76387787016216,358.914370469201,233.9856308986246,365.07136650676335,8.0,6027.370252476678,1154790.155550111,4531870.344238346,20
452.96027270141855,472.7863411992423,381.66461112104713,344.89555139260835,201.0905391376814,434.7751947968544,230.2747865040358,6.0,7224.699715172822,1276586.7490191893,3322540.29037966,17
384.0420964502413,295.60995144938056,337.7348511389235,267.6740889724604,391.3941112308688,168.24901423958454,351.1037433004866,5.0,7899.853889886711,1079108.3005847803,4867286.991102153,24
215.568529597044,225.1088262356214,483.4862280550624,354.0677603142089,414.68251417755073,200.815106181062,216.6063120902056,8.0,8384.091046202262,1190077.6876882524,5674827.834208095,13
355.0583575553656,130.9319404227924,261.64471155929857,469.08987447130966,243.5785394355688,376.67488074756784,477.3766771823563,3.0,8220.3372396317,1235410.687928018,5225260.146938106,3
258.9551872250866,251.6288984182653,499.54267449550713,189.3067858133248,222.3378090603556,261.8396121013658,243.0803256284152,7.0,8859.698860743163,957701.5549779593,5626423.912311749,19
391.1156796305219,370.9651857026541,352.9677682869805,139.8930847494853,459.22814421322784,439.6385476252358,399.44632324673296,10.0,8588.594761188771,1594787.585562496,1928493.8896413788,16
469.1269233591832,306.44537021178417,389.9320396327632,353.503851871546,488.355454337314,288.1842708605837,462.0849018164671,7.0,9700.811843811343,1508676.3054870707,2945745.1548376824,23
482.692695567694,236.5951107169797,202.41840181959805,260.04994494714543,462.9994426607431,346.8055927451093,423.0804740683327,7.0,6909.386004885724,1582898.7549509022,2337670.471956811,20
222.1791220102073,333.78442321588403,359.6926805248042,411.5365200984383,129.40401374194934,196.82636246638063,426.6250372281138,9.0,8952.345357200444,649512.7758259842,7294186.394326309,22
177.12031987424297,452.5583742069172,339.2408733551314,265.12107204195075,177.15641260168314,471.8887802111065,258.8725595542846,2.0,6975.859793013841,1308872.4262789164,4238520.527691973,11
204.28097720318863,117.71755645512098,152.57771680714285,384.9784430589581,206.27888136355315,490.8458297966274,312.06197895326227,6.0,5138.113573129172,1402513.2134929164,4889425.500227279,3
129.92532665201583,144.9621403638091,163.2091615232805,479.7438362501124,300.6719552358527,179.1392349129173,323.82660769034214,10.0,5394.075382181032,932409.2496567576,7228883.911968448,0
147.4240967701563,134.73373596079256,190.31143758296687,121.16830437774144,469.4725546957053,166.51640567098764,373.5239442860744,4.0,6248.115562735198,977628.8493625168,6224452.724061754,4
164.5200548190994,243.4157219039316,296.76200994755675,139.95869027751428,387.02778149414974,396.03777827639664,249.96550273552745,7.0,6342.770234627282,1543207.5865519166,3509946.573151688,9
393.8511953765573,137.0146061010023,264.38463594100165,290.8570405316291,226.6740398723432,418.8698510694271,404.1086208279221,8.0,7506.014881723231,1291347.5327540955,4115674.555036014,3
306.28424734710484,405.5198464074308,341.89712389502125,226.04170964934963,240.26312672838347,266.79460841031414,454.8143830094466,9.0,9013.56710843744,1001420.745056378,5023076.186457016,22
152.4887685330692,297.68250143031406,496.6676501080821,243.96354474264368,214.18673968228487,345.0728115622919,268.85958809485874,4.0,9086.649324168937,1115051.706769207,5525768.479963162,14
200.7050834964519,262.0760511654495,465.6087723641808,309.44009144430345,177.89970332992078,175.8843358246646,319.70432474637573,4.0,9210.327552993083,696582.9034809675,7364564.511367342,19
172.01955224438518,382.1340991285256,340.3505975310195,268.7863048696672,197.8791233496384,377.14504824904327,360.6445522761989,3.0,8030.798876304084,1151115.8127057252,5157917.879036993,11
338.5485080122004,112.02089109192804,202.8531098315057,462.323222546523,227.15519146161,321.347376281993,167.7288187603617,4.0,4303.557572721482,1090061.7091520529,5944260.39582631,2
490.2012434936874,458.5903540365406,258.4139624952484,335.2632170640187,185.7561605911935,169.81050923636195,486.1982365277338,10.0,8269.329537622281,698649.8526728145,5523808.573930017,22
395.0222312983639,324.5188416472818,304.8766289992402,384.89107009868536,387.43128103764,152.51408502052232,393.8621966736055,5.0,7917.878683219085,1039092.4797271678,5173147.287959982,23
335.008329491129,489.6395637551798,283.5814260533056,213.19589929715136,274.63695465086096,131.86527461534814,266.8819388119016,9.0,6347.5924817409705,785822.6882766056,5650245.580921432,21
128.1786608845843,203.2276840131381,133.19601255945275,157.4456142333636,476.64734958619385,280.9950095783847,246.4389233883652,10.0,4219.716833990085,1404306.0501816506,4515700.204240043,9
258.69392152707246,215.462630917058,416.0450477481176,426.2141524308036,380.53920384580016,428.0939118028272,211.2704649092106,1.0,7469.020931847563,1597564.7876211791,3894887.07956121,8
386.59040342997184,193.75624073992623,209.9799992326936,447.7092315774881,176.9191409759655,374.4896206114214,291.0166722641396,6.0,5655.305250977159,1106501.7682157736,5351741.320976291,2
339.5702125373592,366.4822411474412,235.78734989023715,480.78458315862815,274.5097747509722,165.66432143021044,372.9654073968264,7.0,6822.64470018571,855657.5697013714,5948955.966447958,22
372.400829102765,267.8315307909297,205.0543839883298,471.2346255728728,478.910195423022,320.86761768332235,399.12173136854994,10.0,6698.003226007841,1558811.7004171268,3683881.8979384378,23
439.3895799861053,284.2644570099017,173.68402712528356,199.22007306171167,490.4061848519264,143.03027063016742,104.18188958487194,3.0,3281.512360740256,1211569.44926178,3901886.1156119257,20
400.94692058532905,211.0776364500187,245.4662249994041,102.83225209165022,258.3950950404353,109.06884668457133,340.241467421723,10.0,6611.486323352421,708255.7728804268,5873777.667287575,1
440.9326072028793,477.1557818587943,431.6402916770173,419.1101570606168,460.88920458084567,146.60413091054866,411.371010655097,9.0,9714.350338214192,1163903.633247249,4215026.507216795,23
394.8614699232583,192.4901254473517,394.0290311978067,256.86567180065026,413.4693503811248,346.55797931740807,226.7644261606523,2.0,7346.562136333129,1489968.194210216,3198479.648903676,24
